"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0016032","viral process","113/3774","421/18805",0.268408551068884,1.33741992656342,3.50851954805018,0.000422892004452407,0.00817591208607986,0.00661541585912391,"TFAP4/MOGS/PCBP2/RAB1A/TRIM11/CSNK2B/VCP/HYAL2/HEXIM1/SMARCA4/HDAC1/BSG/CSNK1A1/CTDP1/SMPD1/CHMP7/BRD4/ZFYVE1/CFL1/ST6GALNAC2/MGAT4B/TARBP2/TYRO3/TARDBP/RAB1B/LRSAM1/PTBP1/RAD23A/OAZ2/P4HB/CD86/F11R/CTBP1/ST6GALNAC4/CCNK/CDK9/INPP5K/MGAT1/SRC/TP53/CHMP1A/EPHA2/CHMP2A/PARP10/TRIM62/VPS37B/VPS28/TRIM28/CHMP4A/TMEM250/CSF1R/ZBED1/MVB12A/FURIN/IRF7/ITGB5/LAMP1/NOTCH1/USF2/BANF1/SLC52A1/SLC1A5/CTSB/VAMP8/GRK2/VPS37C/RAB7A/JUN/GSK3A/SIVA1/SLC52A2/ZDHHC8/NECTIN2/PC/OAZ1/CCL2/GAS6/APOBEC3B/CD81/CHMP4B/ISG20/APOE/OAZ3/TNFRSF14/ZFP36/PARD6A/NECTIN4/IFI27/CCL3/ITGB7/NECTIN1/PCBP1/BST2/POU2F3/CXCR4/CCL4/IL32/CD4/SELPLG/SLAMF1/APOBEC3A/CXCR6/TMPRSS4/LGALS9/HLA-DRB1/CCR5/AGTR1/CD74/TNFRSF4/HPN/CR2/HS3ST5/GPR15",113
"GO:0060048","cardiac muscle contraction","47/3774","147/18805",0.319727891156463,1.59313274859493,3.61751348023562,0.000427286805636403,0.0082354601554044,0.00666359828061306,"CALM3/CALM1/RANGRF/GSTO1/SMAD7/KCNQ1/SNTA1/BIN1/ATP1B1/GRK2/ATP1A1/GSN/KCNE5/TRPM4/KCND3/PRKACA/VEGFB/SLC9A1/MAP2K3/JUP/GAA/SCN1B/KCNE3/KCNE2/MYBPC3/TNNT2/CXCR4/PPP1R13L/CASQ2/SCN4B/ADORA1/SCN2B/SCN4A/MYL4/MYL3/HRC/TNNI1/ATP1A2/TNNC1/CAV3/GSTM2/TNNI3K/MYH7/MYL2/ATP2A1/MYH6/TCAP",47
"GO:0032640","tumor necrosis factor production","58/3774","191/18805",0.303664921465969,1.51309455436342,3.57130026483899,0.000446597345184111,0.00855500235545343,0.00692215102868661,"CACTIN/ARRB2/PTPN6/ILRUN/GSTP1/SYK/ARID5A/NFKBIL1/SIRPA/MAPKAPK2/HLA-E/GPNMB/NLRC3/MYD88/SPHK2/FCGR2B/NOD2/MIF/CARD9/BTK/TREM2/SPON2/VSIR/PYCARD/CLEC4A/FRMD8/GAS6/HAVCR2/TNFRSF8/CD14/CHRFAM7A/FCGR3A/TREX1/ACP5/ZFP36/TSPO/TGFB1/CX3CL1/CCL3/TLR9/TICAM1/TYROBP/LILRA4/LILRB4/CX3CR1/SLAMF1/LGALS9/SASH3/SPN/IL12B/C1QTNF4/FOXP3/BCL3/HSPB1/POMC/CD2/LEP/ADIPOQ",58
"GO:0032680","regulation of tumor necrosis factor production","58/3774","191/18805",0.303664921465969,1.51309455436342,3.57130026483899,0.000446597345184111,0.00855500235545343,0.00692215102868661,"CACTIN/ARRB2/PTPN6/ILRUN/GSTP1/SYK/ARID5A/NFKBIL1/SIRPA/MAPKAPK2/HLA-E/GPNMB/NLRC3/MYD88/SPHK2/FCGR2B/NOD2/MIF/CARD9/BTK/TREM2/SPON2/VSIR/PYCARD/CLEC4A/FRMD8/GAS6/HAVCR2/TNFRSF8/CD14/CHRFAM7A/FCGR3A/TREX1/ACP5/ZFP36/TSPO/TGFB1/CX3CL1/CCL3/TLR9/TICAM1/TYROBP/LILRA4/LILRB4/CX3CR1/SLAMF1/LGALS9/SASH3/SPN/IL12B/C1QTNF4/FOXP3/BCL3/HSPB1/POMC/CD2/LEP/ADIPOQ",58
"GO:0071887","leukocyte apoptotic process","41/3774","124/18805",0.330645161290323,1.6475310699694,3.62496256352892,0.000449367723514587,0.00858182750029078,0.00694385618973921,"AKT1/BCL2L11/LMBR1L/ITPKB/BAK1/PLEKHO2/ORMDL3/LGALS3/IRF3/TP53/ANXA1/IRF7/NOD2/MIF/RIPK3/BTK/IL2RA/BBC3/SIVA1/KDELR1/GAS6/HCAR2/BAX/PERP/PRKD2/EFNA1/CCR7/HCLS1/RORC/CD3G/EBF4/LGALS9/CCR5/CDKN2A/IDO1/CD74/PTCRA/BCL3/PDCD1/FASLG/CD27",41
"GO:0042102","positive regulation of T cell proliferation","36/3774","105/18805",0.342857142857143,1.70838064955712,3.64730991572524,0.000451902663815291,0.00860400694875071,0.00696180235568909,"EFNB1/RPS3/DHPS/CD86/SYK/HLA-E/NCK2/ANXA1/HLA-A/IL2RA/ICOSLG/PYCARD/CD81/HAVCR2/AIF1/IGFBP2/CCDC88B/CORO1A/HLA-DPA1/HLA-DPB1/IL12RB1/HLA-DMB/SLAMF1/LGALS9/SASH3/RASAL3/SPN/IL12B/TMIGD2/FOXP3/IGF2/ZAP70/CD6/CD40LG/CD3E/LEP",36
"GO:0045214","sarcomere organization","21/3774","51/18805",0.411764705882353,2.05173166245831,3.76855807721739,0.000456480252535262,0.00862517355599359,0.00697892899645579,"SRF/ACTG1/TNNT1/MYBPC3/TNNT2/MYOM1/MYOM3/MYOM2/ANKRD23/SYNPO2L/MYBPH/CAV3/TNNT3/CASQ1/LMOD2/ACTN2/MYBPC1/MYBPC2/MYOZ1/MYH6/TCAP",21
"GO:1902305","regulation of sodium ion transmembrane transport","21/3774","51/18805",0.411764705882353,2.05173166245831,3.76855807721739,0.000456480252535262,0.00862517355599359,0.00697892899645579,"ACTN4/RANGRF/SNTA1/FXYD3/ATP1B1/ATP1B2/OSR1/ATP1B3/FGF14/FGF11/SLC9A1/SCN1B/FXYD6/WNK2/SCN4B/FXYD1/FXYD7/TESC/CAV3/BPIFA1/GRP",21
"GO:1902903","regulation of supramolecular fiber organization","107/3774","396/18805",0.27020202020202,1.34635638312109,3.49050144138845,0.000457145214014986,0.00862517355599359,0.00697892899645579,"RAC1/ARF1/ARF6/GRB2/KATNB1/WASF2/PFN1/ARAP1/CCDC88C/HIP1R/BRK1/TWF2/RPS3/PTK2B/TBCD/GIT1/SMAD3/EPHA1/PARK7/SHANK3/F11R/LIMK1/MTSS1/SH3BP1/CORO1B/INPP5K/PFDN2/RNH1/TESK1/DAPK3/SPTBN2/ACTG1/NCK2/KANK3/CDC42EP1/BAIAP2/CAPG/CDK5R1/S100A10/GAS2L1/FES/EML2/BIN1/ARHGAP28/RGCC/HCK/CDC42EP4/PLEK/PIK3R2/CIB1/SSH3/TREM2/LMOD1/ARHGEF15/MAP1S/PRKCD/PYCARD/EVL/GSN/TACSTD2/PDXP/ARPC5L/APOE/SLAIN1/TRPV4/ESAM/CHRFAM7A/WNT4/SLC9A1/MYADM/INPP5J/MAPRE3/RGS4/CCR7/HCLS1/CX3CL1/CCL26/CRYAB/TMOD1/SYNPO2/CORO1A/CAMSAP3/CARMIL3/ASB2/SYNPO/TOGARAM2/CLIP3/GMFG/SCIN/CARMIL2/CHADL/SORBS3/WAS/AEBP1/TMOD4/ANKRD23/CCL11/LMOD3/SYNPO2L/TUBB4A/DMTN/TRIM54/MAGEL2/CAV3/LMOD2/ACTN2/ALOX15",107
"GO:0002685","regulation of leukocyte migration","69/3774","236/18805",0.292372881355932,1.45682883781089,3.53872966344288,0.000459624388662235,0.00864590741915988,0.00699570548888466,"RAC1/AKT1/SLC8B1/NINJ1/PTK2B/LGALS3/BST1/CSF1R/MYD88/ANXA1/PLA2G7/LGMN/JAM3/NOD2/TMEM102/MIF/THY1/MAPK3/RIPK3/TREM2/NBL1/RIN3/CD9/PYCARD/GPSM3/RAC3/CCL2/GAS6/CD81/IL34/RARRES2/AIF1/PERP/TRPV4/TNFRSF14/VEGFB/KLRK1/PGF/HMOX1/ZNF580/EDN2/CCR7/TGFB1/CD200/CX3CL1/CCL3/PLVAP/CD300A/SLAMF8/SPNS2/CORO1A/PADI2/CCL4/CX3CR1/CHST2/S100A7/SLAMF1/VEGFD/LGALS9/ADORA1/SPN/CXCL10/MDK/FUT7/CD74/CXCL17/ASCL2/TNFRSF18/CXCR3",69
"GO:0014902","myotube differentiation","43/3774","132/18805",0.325757575757576,1.62317732170673,3.60017564119565,0.000473178205753787,0.00887421640970576,0.00718043826254171,"PIEZO1/BCL9/FLOT1/FKRP/SELENON/MYORG/EHD1/KLF5/SORT1/BIN3/SKI/MAMSTR/PPIF/HDAC5/NOTCH1/PLD3/WNT10B/CD9/DMPK/CD81/BARX2/RBM38/TBX1/PLEKHO1/EHD2/CACNA1H/CD53/DYRK1B/WNT1/RPL3L/RYR1/CXCL10/LMOD3/CXCL9/CAV3/PLPP7/STAC3/TRIM72/CACNA1S/CEACAM5/MYOD1/ACTA1/KLHL40",43
"GO:0051222","positive regulation of protein transport","74/3774","257/18805",0.287937743190661,1.43472953383688,3.51616539398776,0.000480585032295034,0.00898622281282416,0.0072710665530262,"CAPN10/CEP131/ERGIC3/HYAL2/ARF6/BSG/SIRT6/DMAP1/BAD/LRRC8A/TARDBP/SMAD3/PLA2G6/BAG3/OAZ2/STX4/ABCG1/SRC/PRKCZ/CLN3/VPS28/TRIM28/C2CD2L/ATP13A2/RIPOR1/B3GAT3/VSNL1/AACS/BCAP31/F2RL2/EMD/ORAI1/PIK3R2/APBB1/CAMK1/SIRT3/TREM2/PRKCD/RPH3AL/TMEM132A/OAZ1/GPR68/GAS6/CD81/HCAR2/CD38/NR1H2/PPARD/BAIAP3/APOE/TRPM4/DOC2B/OAZ3/PRKACA/NLGN2/JUP/PARD6A/PTPN23/TGFB1/HCLS1/ANP32B/PRKCB/MYOM1/SFN/FFAR2/ACHE/HLA-DRB1/VAMP2/BLK/FGA/GCK/LEP/C1QTNF12/ADORA2A",74
"GO:0016049","cell growth","129/3774","492/18805",0.26219512195122,1.30645979552005,3.45150449185237,0.000490741903897856,0.00914883120838146,0.00740263868191784,"NAIF1/CDK11A/SERTAD2/BCAR1/KDM2B/DNM2/HYAL2/EXTL3/AKT1/SMARCA4/ZFYVE27/CDK5/OGFR/MAD2L2/MAP2K5/STK11/CTDP1/AUTS2/LAMTOR2/HDGFL2/DDX49/ATAD3A/TWF2/VGLL4/PTK2B/ADAM15/SMAD3/MUL1/DNPH1/SPHK1/PPP1R9B/LIMK1/CDK11B/ACVR1B/EGLN2/IGFBP4/SMAD7/TP53/PRKCZ/LAMTOR1/BIN3/CCAR2/SRF/BRAT1/RARG/SOX17/HYAL1/EXOSC4/BTG1/PML/CLSTN1/BCL11A/CDKN1A/SERTAD3/MEGF8/SPHK2/CDKN2C/DDR1/ACVRL1/CIB1/SIPA1/ERBB2/NPR1/ANAPC2/GSK3A/DNAJB2/PAK6/PRR5/SEMA4D/WNT3A/SSNA1/RASGRP2/SEMA3G/NTN1/CD38/PPARD/OSGIN1/APOE/SEMA5B/TSC22D4/CISH/OLFM1/SLC9A1/RTN4R/G6PD/PAK4/SEMA3F/GNG4/CXCL16/RGS4/RND2/KRT17/EDN2/TGFB1/CRYAB/CRABP2/ULK1/ISLR2/ARHGAP4/BST2/TRPV2/CDKN2D/CXCR4/LHX2/EPHX2/CCDC85B/CPNE5/SFN/SEMA6C/EMX1/LTBP4/RASAL1/S100A9/AGTR1/CDKN2A/S100A8/TMEM108/NDN/RGMA/HPN/FBP1/CAV3/PAK5/WT1/MT3/CSNK2A3/S100B/MYL2/H3-5",129
"GO:0008207","C21-steroid hormone metabolic process","17/3774","38/18805",0.447368421052632,2.22913703176861,3.80037809758399,0.000498013424143796,0.00922945588413237,0.00746787492137147,"HSD17B10/SRD5A1/BMP2/STARD3/DGKQ/AKR1B1/ADM/WNT4/TSPO/CACNA1H/DHRS9/AKR1C2/EGR1/CYP11A1/AKR1C1/AKR1C3/SCNN1B",17
"GO:0043372","positive regulation of CD4-positive, alpha-beta T cell differentiation","17/3774","38/18805",0.447368421052632,2.22913703176861,3.80037809758399,0.000498013424143796,0.00922945588413237,0.00746787492137147,"KLHL25/BRD4/CD86/SHB/PRKCZ/HLX/ANXA1/ZBTB7B/SOCS1/IL12RB1/HLA-DRA/LGALS9/SASH3/HLA-DRB1/IL12B/FOXP3/IL2RG",17
"GO:0051223","regulation of protein transport","119/3774","449/18805",0.265033407572383,1.3206023395333,3.4453469708061,0.000513165458066635,0.0094316302790764,0.00763146128146684,"UBAC2/CAPN10/CEP131/ERGIC3/HYAL2/ARF6/CDK5/BSG/OS9/SIRT6/DMAP1/RHBDF1/ERP29/GNAS/BAD/SLC8B1/LRRC8A/RAB11FIP3/TARDBP/SMAD3/PLA2G6/BAG3/OAZ2/PARK7/RANGAP1/STX4/HADH/JAGN1/ABCG1/SRC/RHBDD3/PRKCZ/CLN3/VPS28/TRIM28/C2CD2L/ATP13A2/ARHGAP44/RIPOR1/SIDT2/B3GAT3/VSNL1/AACS/NR1D1/PFKL/NR1H3/BCAP31/RHBDF2/PIM3/SUFU/TCIRG1/F2RL2/SREBF1/EMD/ORAI1/PIK3R2/APBB1/CAMK1/SIRT3/SLC25A22/TREM2/PRKCD/RPH3AL/TMEM132A/CSK/SIRT7/FRAT1/OAZ1/GPR68/GAS6/CD81/HCAR2/CD38/BMP8A/NR1H2/PPARD/BAIAP3/APOE/TRPM4/ADRA2C/DOC2B/OAZ3/PRKACA/NLGN2/SVIP/JUP/PARD6A/PTPN23/IFI27/TGFB1/HCLS1/CD200/ANP32B/PRKCB/MYOM1/SFN/MIDN/FFAR2/ACHE/CPLX1/ADCY5/HLA-DRB1/NOS2/CDKN2A/ADRA2A/DRD4/VAMP2/IL12B/CABP1/BLK/FGA/UCP2/GCK/SSTR5/DERL3/LEP/C1QTNF12/ADORA2A/ADIPOQ",119
"GO:0071706","tumor necrosis factor superfamily cytokine production","59/3774","196/18805",0.301020408163265,1.4999175345814,3.52530761726034,0.000513439643225583,0.0094316302790764,0.00763146128146684,"CACTIN/ARRB2/PTPN6/CD86/ILRUN/GSTP1/SYK/ARID5A/NFKBIL1/SIRPA/MAPKAPK2/HLA-E/GPNMB/NLRC3/MYD88/SPHK2/FCGR2B/NOD2/MIF/CARD9/BTK/TREM2/SPON2/VSIR/PYCARD/CLEC4A/FRMD8/GAS6/HAVCR2/TNFRSF8/CD14/CHRFAM7A/FCGR3A/TREX1/ACP5/ZFP36/TSPO/TGFB1/CX3CL1/CCL3/TLR9/TICAM1/TYROBP/LILRA4/LILRB4/CX3CR1/SLAMF1/LGALS9/SASH3/SPN/IL12B/C1QTNF4/FOXP3/BCL3/HSPB1/POMC/CD2/LEP/ADIPOQ",59
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","59/3774","196/18805",0.301020408163265,1.4999175345814,3.52530761726034,0.000513439643225583,0.0094316302790764,0.00763146128146684,"CACTIN/ARRB2/PTPN6/CD86/ILRUN/GSTP1/SYK/ARID5A/NFKBIL1/SIRPA/MAPKAPK2/HLA-E/GPNMB/NLRC3/MYD88/SPHK2/FCGR2B/NOD2/MIF/CARD9/BTK/TREM2/SPON2/VSIR/PYCARD/CLEC4A/FRMD8/GAS6/HAVCR2/TNFRSF8/CD14/CHRFAM7A/FCGR3A/TREX1/ACP5/ZFP36/TSPO/TGFB1/CX3CL1/CCL3/TLR9/TICAM1/TYROBP/LILRA4/LILRB4/CX3CR1/SLAMF1/LGALS9/SASH3/SPN/IL12B/C1QTNF4/FOXP3/BCL3/HSPB1/POMC/CD2/LEP/ADIPOQ",59
"GO:0042119","neutrophil activation","20/3774","48/18805",0.416666666666667,2.07615703939233,3.7406468775214,0.000515458333281271,0.00944102631483592,0.00763906394198006,"PTPN6/IL16/SYK/SRC/MYD88/ANXA1/FCGR2B/PRKCD/STXBP2/GRN/FCER1G/PRAM1/CD300A/TYROBP/CTSG/SPI1/ITGB2/DNASE1L3/SCNN1B/CD177",20
"GO:0051345","positive regulation of hydrolase activity","57/3774","188/18805",0.303191489361702,1.51073554781315,3.526568251266,0.0005193643869571,0.00948483533498331,0.0076745113493891,"VCP/PCNA/AKT1/EVI5L/SGSM2/RAPGEF1/ARAP1/ABR/PSENEN/MTSS2/PSAP/RPS3/DVL3/PLXNB1/TBC1D7/EPHA1/SGSM3/SH3BP1/RANGAP1/ARHGEF16/DDRGK1/EPHA2/APH1A/BMP2/HRAS/RGS1/S100A10/NR1H3/SCRIB/THY1/PLEK/RASGRP1/TAX1BP3/PRKCD/VSIR/RHOG/SEMA4D/GRN/RASGRP2/NR1H2/SLC27A4/EFNA1/RTN4R/RAP1GAP/CLDN4/AGRN/CD200/CCL26/FGFR3/PRSS22/EFNA3/AGTR1/CCL11/CLDN3/ODAM/FOXJ1/APOC2",57
"GO:0051701","biological process involved in interaction with host","54/3774","176/18805",0.306818181818182,1.5288065471889,3.53175458680141,0.000523730980041293,0.00953677575284494,0.00771653815452517,"TRIM11/HYAL2/BSG/SMPD1/CHMP7/TYRO3/P4HB/CD86/F11R/SRC/CHMP1A/EPHA2/CHMP2A/TRIM62/VPS37B/CHMP4A/FURIN/ITGB5/LAMP1/SLC52A1/SLC1A5/CTSB/VAMP8/GRK2/RAB7A/SIVA1/SLC52A2/NECTIN2/PC/GAS6/CD81/CHMP4B/KRT6A/TNFRSF14/NECTIN4/ITGB7/NECTIN1/CXCR4/CD4/SELPLG/SLAMF1/TMPRSS4/LGALS9/HLA-DRB1/CCR5/AGTR1/PGLYRP2/CD74/TNFRSF4/PGLYRP3/CR2/HS3ST5/BPIFA1/GPR15",54
"GO:0061436","establishment of skin barrier","16/3774","35/18805",0.457142857142857,2.27784086607616,3.79149764559406,0.000539522502888732,0.00979585205244933,0.00792616583191226,"ELOVL1/SRF/KDF1/GRHL1/KLF4/LSR/CLDN4/GRHL3/SFN/TMEM79/ALOXE3/CYSRT1/ZNF750/FA2H/KRT16/ALOX12B",16
"GO:0060047","heart contraction","73/3774","254/18805",0.28740157480315,1.432057926384,3.47381994486842,0.000553939527191234,0.0100285468159708,0.00811444728757466,"CALM3/CALM1/RANGRF/IRX3/GSTO1/SRC/SMAD7/KCNQ1/SNTA1/ACE/BIN1/ATP1B1/NOS3/ATP1B2/SREBF1/GRK2/ADM/GSK3A/ATP1A1/DMPK/GSN/KCNE5/TRPM4/CHRFAM7A/KCND3/PRKACA/VEGFB/SLC9A1/MAP2K3/JUP/GAA/RGS4/EDN2/SCN1B/CACNA1H/KCNE3/KCNE2/ADORA3/MYBPC3/TNNT2/CXCR4/PPP1R13L/CASQ2/KCNIP1/HOPX/SCN4B/ATP2A3/ADORA1/SCN2B/KCNJ12/FXYD1/SCN4A/SGCG/MYL4/ATP1A3/ACTC1/MYL3/HRC/TNNI1/ATP1A2/TNNC1/S100A1/CAV3/GSTM2/TNNI3K/MYH7/DES/HSPB7/MYL2/ATP2A1/SLC8A2/MYH6/TCAP",73
"GO:0048144","fibroblast proliferation","37/3774","110/18805",0.336363636363636,1.67602495543672,3.5631037462454,0.000576682918397452,0.0103995671145628,0.00841465276208577,"DAZAP1/KAT2A/ZMIZ1/SIRT6/BRK1/B4GALT7/SPHK1/DAB2IP/GSTP1/S100A6/TP53/AQP1/PARP10/SKI/E2F1/NLRC3/PML/HRAS/CDKN1A/LZTS2/MIF/EMD/PDGFB/GAS6/NGFR/BAX/WNT7B/TGFB1/IFI30/CD300A/MED25/WNT1/VEGFD/WNT2/CD74/LTA/HTN3",37
"GO:0030574","collagen catabolic process","19/3774","45/18805",0.422222222222222,2.1038391332509,3.71473432015918,0.000579413940450579,0.0103995671145628,0.00841465276208577,"PEPD/ADAM15/RETREG2/MMP19/FURIN/CTSS/MMP17/CTSB/VSIR/MMP15/CST3/MMP25/MMP3/MMP11/MMP12/MMP23B/TMPRSS6/MMP24/KLK6",19
"GO:0043403","skeletal muscle tissue regeneration","19/3774","45/18805",0.422222222222222,2.1038391332509,3.71473432015918,0.000579413940450579,0.0103995671145628,0.00841465276208577,"BCL9/HDGFL2/MCUB/FKRP/SELENON/KLF5/BIN3/ANXA1/WNT10B/CD9/FZD7/SPAAR/CD81/PPARD/XIRP1/HOPX/SGCA/MYOD1/MYOZ1",19
"GO:0046434","organophosphate catabolic process","70/3774","242/18805",0.289256198347107,1.44129910172691,3.46217308516418,0.000584543626179342,0.010461660783964,0.00846489491745424,"MLYCD/VCP/EIF6/NUDT9/HK1/SMPD1/PLBD2/SIRT6/PFKFB3/DUT/UNG/OGDH/NUDT19/HPRT1/GPI/ITPA/GIT1/PNPLA6/PLA2G6/PLA2G15/DNPH1/FKRP/GALK1/MGAT1/CNP/SRC/DCTPP1/NEIL2/HK2/JMJD8/ALDOA/PLD2/ABHD16B/PLA2G7/PFKL/ABHD16A/PDE4A/SARM1/ABHD12/ENO2/PNPLA7/PRKCD/PLA2G4C/GSK3A/ZBTB7A/GDPD3/NUDT18/PDXP/ALDOC/PRKACA/TREX1/GPD1/PLA2G4F/TYMP/NUDT10/NT5M/NUDT8/ENPP6/LIPC/ENO3/APOC1/FBP1/PRKAG3/ENTPD2/CBFA2T3/PGAM4/UCP2/GCK/APOC2/NT5C1A",70
"GO:0110053","regulation of actin filament organization","76/3774","267/18805",0.284644194756554,1.41831851679836,3.44955769069437,0.000589594066516522,0.0105219864178333,0.00851370649355842,"RAC1/ARF1/ARF6/GRB2/WASF2/PFN1/ARAP1/HIP1R/BRK1/TWF2/PTK2B/SMAD3/EPHA1/SHANK3/F11R/LIMK1/MTSS1/SH3BP1/CORO1B/INPP5K/RNH1/TESK1/SPTBN2/ACTG1/NCK2/KANK3/CDC42EP1/BAIAP2/CAPG/S100A10/BIN1/ARHGAP28/RGCC/HCK/CDC42EP4/PLEK/PIK3R2/SSH3/LMOD1/ARHGEF15/PRKCD/PYCARD/EVL/GSN/TACSTD2/PDXP/ARPC5L/ESAM/WNT4/SLC9A1/MYADM/RGS4/CCR7/HCLS1/CX3CL1/CCL26/TMOD1/SYNPO2/CORO1A/CARMIL3/ASB2/SYNPO/GMFG/SCIN/CARMIL2/SORBS3/WAS/TMOD4/CCL11/LMOD3/SYNPO2L/DMTN/MAGEL2/LMOD2/ACTN2/ALOX15",76
"GO:0031333","negative regulation of protein-containing complex assembly","46/3774","145/18805",0.317241379310345,1.58074301482009,3.5175826295378,0.000591444174154413,0.0105250179173388,0.00851615938562649,"TRIM11/CSNK1A1/PFN1/LCMT1/HIP1R/TWF2/TBCD/SIRT2/PARK7/STXBP1/SRC/PRKCZ/SPTBN2/CTNNBIP1/NLRC3/KANK3/BCL11A/CAPG/EML2/JAM3/HSF1/ZDHHC12/SSH3/TREM2/LMOD1/PRKCD/CPTP/GSN/SVIP/NOP53/MYADM/INPP5J/CRYAB/TMC8/TMOD1/ULK1/ASB2/CLIP3/SCIN/CARMIL2/TMOD4/LMOD3/TUBB4A/DMTN/SOST/LMOD2",46
"GO:0030832","regulation of actin filament length","47/3774","149/18805",0.315436241610738,1.57174841639903,3.51092029191528,0.000597457639035955,0.0106019111924114,0.0085783764185422,"ARF6/GRB2/PFN1/HIP1R/BRK1/TWF2/PTK2B/SH3BP1/SPTBN2/NCK2/KANK3/CDC42EP1/BAIAP2/CAPG/BIN1/ARHGAP28/HCK/CDC42EP4/PLEK/PIK3R2/SSH3/LMOD1/PRKCD/PYCARD/EVL/GSN/PDXP/ARPC5L/ESAM/MYADM/CCR7/HCLS1/CCL26/TMOD1/CORO1A/ASB2/SCIN/CARMIL2/WAS/TMOD4/CCL11/LMOD3/DMTN/LMOD2/ACTN2/MYO3A/ALOX15",47
"GO:0003015","heart process","75/3774","263/18805",0.285171102661597,1.42094398133316,3.44473662049181,0.00060176805743523,0.0106482347790234,0.00861585844945177,"CALM3/CALM1/RANGRF/IRX3/GSTO1/SRC/SMAD7/KCNQ1/SNTA1/ACE/BIN1/ATP1B1/NOS3/ATP1B2/SREBF1/GRK2/ADM/GSK3A/ATP1A1/DMPK/GSN/KCNE5/TRPM4/CHRFAM7A/KCND3/PRKACA/TREX1/VEGFB/SLC9A1/MAP2K3/JUP/GAA/RGS4/EDN2/SCN1B/CACNA1H/KCNE3/KCNE2/ADORA3/MYBPC3/TNNT2/CXCR4/PPP1R13L/RAMP3/CASQ2/KCNIP1/HOPX/SCN4B/ATP2A3/ADORA1/SCN2B/KCNJ12/FXYD1/SCN4A/SGCG/MYL4/ATP1A3/ACTC1/MYL3/HRC/TNNI1/ATP1A2/TNNC1/S100A1/CAV3/GSTM2/TNNI3K/MYH7/DES/HSPB7/MYL2/ATP2A1/SLC8A2/MYH6/TCAP",75
"GO:0019730","antimicrobial humoral response","56/3774","185/18805",0.302702702702703,1.50830003294232,3.48135487311964,0.000603954220428649,0.0106568147514509,0.00862280080463734,"FAM3A/FAU/PLA2G6/LGALS3/RPS19/HLA-E/ROMO1/NOD2/HLA-A/SPON2/ADM/XCL2/CCL2/TOR2A/CCL4L1/LYZ/RARRES2/KRT6A/CXCL14/CX3CL1/DEFB1/CCL26/CCL3/EVPL/CXCL11/JCHAIN/RNASE6/CCL22/CTSG/CCL4/S100A7/S100A12/SPINK5/S100A9/CCL13/CXCL10/CCL11/CCL17/CXCL9/PGLYRP4/WFDC12/WFDC5/PGLYRP3/BCL3/CCL27/DEFB4A/IL36RN/SPRR2A/FGA/POMC/HAMP/PI3/GNLY/BPIFA1/NTS/HTN3",56
"GO:0006665","sphingolipid metabolic process","53/3774","173/18805",0.30635838150289,1.52651546480176,3.48607380407944,0.000609996305273128,0.010703128448826,0.00866027483382017,"CSNK1G2/B4GALT3/CLN8/ELOVL1/SMPD1/ST6GALNAC6/PSAP/TECR/CERS5/FUT1/PLA2G6/PLA2G15/SPHK1/ST6GALNAC4/GM2A/ORMDL3/PLPP2/NAAA/PLPP1/CLN6/PAQR4/NAGLU/SPHK2/ABCC1/SIRT3/PRKCD/A4GALT/BAX/CERS4/PRKD2/ABCA2/CERS3/SPNS2/FUT2/SPTSSB/SGPP2/TLCD3B/P2RX1/B3GALT4/ALOXE3/PNPLA1/ZNF750/CYP4F22/FA2H/FUT7/ALDH3B2/NEU4/FUT6/DEGS2/NEU2/CEL/ALOX12B/MFSD2B",53
"GO:0046777","protein autophosphorylation","53/3774","173/18805",0.30635838150289,1.52651546480176,3.48607380407944,0.000609996305273128,0.010703128448826,0.00866027483382017,"EIF2AK1/CALM3/CALM1/AKT1/HTATIP2/STK11/PINK1/TYRO3/PTK2B/STK16/EPHA1/MVP/MAP2K2/ACVR1B/EPHB4/MARK2/SRC/TESK1/DAPK3/FGR/GPNMB/ATP13A2/MINK1/CSF1R/PTK6/FES/ULK3/MAP3K10/TNKS1BP1/HCK/DDR1/MAPK3/PRKX/PDGFB/MAP3K11/PIM1/PRKD2/ULK1/EPHB3/FGFR4/LTK/GRK7/WNK2/EPHB1/LCK/CAMK2A/MAPK15/MAP4K1/NTRK2/TNNI3K/MYO3A/CAMK2B/ADIPOQ",53
