"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0048285","organelle fission","141/3211","498/18805",0.283132530120482,1.6581461317084,6.75452670018914,1.81014873972317e-10,4.21834277460873e-08,3.96254017638996e-08,"BTBD18/PDE3A/TERB1/REEP3/HFM1/IGF1/BRIP1/BRCA2/ORC4/KNL1/ANKRD31/KIF20B/TEX12/CENPE/ASPM/KIF14/MAP9/ATM/FANCM/RAD54B/NDC1/EPS8/CENPF/SHOC1/KNTC1/KIF18A/ANLN/CEP192/MYBL1/C11orf65/SPC25/BROX/IL1A/SGO1/PPARG/RAD51B/MLH3/MTBP/SPIRE1/APC/PHIP/CEP97/IL1B/CDK1/SPICE1/MRE11/TTK/SPDYA/SMARCA5/HSPA1B/TPR/TMEM135/KIF23/DDHD1/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/DLGAP5/KNSTRN/RAD51AP1/TOP2A/SKA1/CLASP2/TEX14/ERCC4/CENPI/KIF15/AURKA/BUB1B/SPC24/UBR2/CHEK1/AGO4/RPL24/MASTL/TPX2/SKA3/NIPBL/BUB1/KIF2A/HSF2BP/SPDL1/UHRF1/FBXO5/STAG1/GEN1/PEX11A/NEK2/RAD50/NCAPG/DNM1L/STAG2/EML4/RANBP1/NSL1/ZWILCH/MAD2L1/SLC25A46/HASPIN/FANCD2/SMC2/MKI67/WAPL/EME1/NFIA/GDAP1/BORA/CDC14B/FIGNL1/ZW10/BIRC5/NCAPD3/KIF11/WASHC5/NCAPH/UBXN2B/USP16/SMC4/SKA2/TOP2B/KIF4A/PTEN/AP3B1/BAZ1B/OPA1/SIRT1/CDC42/ABRAXAS2/VPS35/RAD51C/RACGAP1/PRC1/SLX4/CDC23/NSMCE2/INO80/BCCIP/IK/BUB3",141
"GO:0044772","mitotic cell cycle phase transition","131/3211","457/18805",0.286652078774617,1.67875812561715,6.66569265464174,3.34534146414783e-10,7.50719404861915e-08,7.05195372188979e-08,"TAOK1/TRIM71/BCAT1/KNL1/CCND2/CENPE/EGFR/DDR2/SKP2/CLSPN/KIF14/ATAD5/ATM/LATS1/BARD1/EPS8/CENPF/KNTC1/ITGB1/MNAT1/ANLN/SPC25/ATR/ANAPC1/RAD51B/HECW2/CDK6/MTBP/RBL1/APC/CDK1/EIF4E/MRE11/TTK/CDC27/SPDYA/SMC5/BRCA1/SASS6/TPR/E2F7/MDM2/TAF2/BLM/CDK14/USP37/STIL/NABP1/DBF4/DLGAP5/SKA1/CLASP2/TEX14/PRKDC/AURKA/BUB1B/SPC24/ETAA1/CHEK1/NEK11/PIAS1/RPL24/MASTL/BRD7/SKA3/PBRM1/BUB1/CDC7/CCNH/RRM2B/SPDL1/FBXO5/GEN1/NBN/RAD50/TMOD3/TOPBP1/PPM1D/PPP3CA/MELK/DTL/PLRG1/ARID2/CCDC57/ZWILCH/ANKRD17/MAD2L1/RDX/HASPIN/ANAPC4/ECD/CACUL1/NFIA/CDKN3/CDC14B/NAE1/RBBP8/CCNA2/ZW10/BIRC5/CUL5/DLG1/CALM2/RPS6KB1/APPL1/PKD2/RFWD3/RINT1/INIP/CDC73/PTEN/SDE2/CUL4B/ARPP19/CCNJ/RAD17/CDK7/RPS27L/USP47/CCNG1/GIGYF2/BRCC3/RIOK2/RAD51C/CUL2/CDC23/NSMCE2/INO80/IK/TMEM14B/BUB3",131
"GO:0033044","regulation of chromosome organization","81/3211","244/18805",0.331967213114754,1.94414308396853,6.73594532052012,5.59327933861806e-10,1.21034569688167e-07,1.13694967608676e-07,"KNL1/CENPE/ATM/CENPF/KNTC1/SPC25/INO80D/ATR/ATRX/ANAPC1/HECW2/APC/CDK1/MRE11/TTK/CDC27/UCHL5/SMC5/SMARCA5/TPR/EID3/HNRNPA1/PKIB/SMG1/SLF2/XRN1/DLGAP5/SKA1/TEX14/ERCC4/BUB1B/SPC24/ERCC1/BRD7/SKA3/PBRM1/BUB1/SLF1/SPDL1/FBXO5/DCP2/GEN1/NBN/CCT6A/NEK2/RAD50/NCAPG/SMC6/ARID2/ZWILCH/GNL3L/MAD2L1/SENP6/HASPIN/SMC2/ANAPC4/TENT4B/WAPL/NVL/ZW10/BIRC5/NCAPD3/NEK7/NCAPH/GNL3/SMC4/POT1/BAZ1B/SIRT1/RIOK2/HSP90AA1/XRCC5/MAP3K4/HNRNPC/SLX4/MCPH1/CDC23/NSMCE2/INO80/IK/BUB3",81
"GO:0031297","replication fork processing","28/3211","51/18805",0.549019607843137,3.21529546106826,7.18846725844574,9.48005907667698e-10,1.98067854984779e-07,1.8605691262284e-07,"BRCA2/FANCM/BARD1/ZRANB3/ATR/ATRX/DNA2/MRE11/BRCA1/BOD1L1/MMS22L/BLM/WRN/RECQL/ETAA1/POLQ/TIPIN/EXO1/GEN1/NBN/FAM111A/RAD50/PRIMPOL/EME1/EXD2/RBBP8/RFWD3/NUCKS1",28
"GO:0061644","protein localization to CENP-A containing chromatin","15/3211","18/18805",0.833333333333333,4.88035918197862,7.4738774345698,1.44293121406049e-09,2.91424007533083e-07,2.73751897348248e-07,"H4C12/H4C6/H4C13/H4C3/H4C4/H4C2/H4C5/H4C1/H4C9/H2AC4/H2AC8/H4C14/H4C8/H2BC11/H4C11",15
"GO:0045005","DNA-templated DNA replication maintenance of fidelity","30/3211","59/18805",0.508474576271186,2.97784628052932,6.90447630464634,2.7832024179006e-09,5.43981401614829e-07,5.10994073806062e-07,"MCM9/BRCA2/FANCM/BARD1/ZRANB3/ATR/ATRX/DNA2/MRE11/BRCA1/BOD1L1/MMS22L/BLM/WRN/RECQL/ETAA1/POLQ/MCM8/TIPIN/EXO1/GEN1/NBN/FAM111A/RAD50/PRIMPOL/EME1/EXD2/RBBP8/RFWD3/NUCKS1",30
"GO:0140694","membraneless organelle assembly","121/3211","427/18805",0.283372365339578,1.65955071012481,6.25575188267573,3.35852843190621e-09,6.35916367778742e-07,5.9735405366174e-07,"RPS27/RPS28/PROX1/CEP295/CEP152/CENPE/ASPM/ALMS1/DOCK5/MAP9/MDN1/RPSA/CENPF/SIX4/CFLAR/KNTC1/ITGB1/ANLN/CEP192/PLS1/NPM1/TUBB1/DIAPH3/RTTN/RPS23/CEP97/SPICE1/BRCA1/SASS6/HSPA1B/PRKD1/FHOD3/TPR/KIF23/HAUS6/CEP135/CENPC/CHMP2B/SMC3/CCSAP/PIBF1/AGO2/RC3H1/STIL/DLGAP5/PATL2/SKA1/CLASP2/NCOR1/PRKDC/KIF15/AURKA/CEP120/TRIM37/RPL24/TPX2/SKA3/KIF2A/UHRF1/FBXO5/LSM3/STAG1/CFL2/RPL38/PLK4/CCP110/NEK2/TMOD3/KIAA0753/STAG2/BOP1/PRKAA1/CCDC57/SENP6/G3BP1/TNRC6A/AKAP13/EIF2S1/DHX29/HAUS3/DDX6/PPP2R1B/BIRC5/KIF11/NEK7/WASHC5/TUBGCP5/PRKAR1A/MDM1/C2CD3/EIF1AX/RNF213/CNOT1/SKA2/MOSPD2/CDS2/PRRC2C/KIF4A/FASTKD2/PTEN/FMR1/FXR1/BCAS2/POC1B/RPS27L/EFL1/WNK1/RPL11/ABRAXAS2/CSDE1/CAPRIN1/XRCC5/RACGAP1/G3BP2/PRC1/USP10/DYNC1H1/INO80/BCCIP/GTF2B/CNOT6L",121
"GO:0022613","ribonucleoprotein complex biogenesis","135/3211","494/18805",0.273279352226721,1.60044167506181,6.13683971180306,5.33343099957769e-09,9.79250255346704e-07,9.19867987710258e-07,"REXO1L1P/RPS27/RPL7/EIF3C/RPS28/RPS7/NOL9/RPS3A/AGO3/ATM/MDN1/RPSA/ZNF658/PTBP2/SRFBP1/ATR/EIF2S2/NPM1/UTP20/RPL26/RPS23/HEATR1/DDX21/RPL7L1/SNRPG/RPL13A/PRPF39/GTPBP10/RPS27A/ESF1/SETX/AGO2/KRR1/DDX52/PRKDC/UTP15/WDR36/RRP15/WDR43/AGO4/GCFC2/RPL24/MAK16/EIF4B/CHD7/PIH1D2/SNRPE/DICER1/UTP23/RPL38/NSA2/UTP25/ZCCHC4/BOP1/NMD3/WDR3/GNL3L/FDXACB1/DDX10/DIS3/TENT4B/SRPK1/GEMIN5/WDR75/WDR12/DHX29/XRN2/SNRPA1/PIN4/EXOSC8/ZNHIT6/PRPF3/NVL/SF3B1/WDR74/TGS1/RPL26L1/UTP14A/NOL11/EIF1AX/MTREX/METTL15/USP16/RPL7A/SRSF10/DDX20/NUFIP1/PAK1IP1/FASTKD2/XPO1/SDE2/CUL4B/GTPBP4/PRPF18/LTV1/GEMIN2/C1D/RPS27L/EFL1/SCAF11/RPL11/GEMIN6/NOL8/DHX9/EIF3E/CELF1/RPF1/RIOK2/NOP10/RPLP0/HSP90AA1/XRCC5/UTP6/TAF9/EIF3M/COIL/MPHOSPH6/SDAD1/HEATR3/DDX18/URB2/SF3A3/SRSF6/NUDT16/RBM5/BMS1/RSL24D1/EIF2S3/EXOSC9/RRN3/NUP88/DDX47/TMA16/PA2G4/UTP14C",135
"GO:1901987","regulation of cell cycle phase transition","129/3211","468/18805",0.275641025641026,1.61427265250062,6.10641721952979,6.62510051706362e-09,1.18063188332025e-06,1.10903772432703e-06,"USP17L2/TAOK1/PROX1/BRIP1/BRCA2/RPA4/CLOCK/KNL1/CDK15/CCND2/CENPE/EGFR/DDR2/CLSPN/KIF14/ATAD5/STXBP4/ATM/NEK10/BARD1/CENPF/KNTC1/MNAT1/ANLN/ATF2/SPC25/ATR/NPM1/DNA2/RAD51B/HECW2/ERCC6/CDK6/MTBP/RBL1/APC/APBB2/CDK1/MRE11/TTK/BRCA1/SASS6/TPR/E2F7/MDM2/BLM/CDK14/STIL/NABP1/DBF4/DLGAP5/CDK17/TP53BP1/SKA1/FBXW7/TEX14/PRKDC/AURKA/BUB1B/SPC24/ETAA1/CHEK1/NEK11/BRD7/SKA3/PBRM1/DYRK3/BUB1/CDC7/CCNH/TIPIN/RRM2B/SPDL1/FBXO5/PTPN11/GEN1/NBN/UFL1/RAD50/TMOD3/CDC5L/TOPBP1/EIF2AK4/TAF1/DTL/PLRG1/ARID2/ZWILCH/ANKRD17/MAD2L1/RDX/HASPIN/FANCD2/ANAPC4/EME1/ECD/CDC14B/NAE1/RBBP8/ZW10/BIRC5/DLG1/APPL1/PKD2/RFWD3/RINT1/INIP/CDC73/PTEN/SDE2/CUL4B/RAD17/CDK7/RPS27L/CRY1/USP47/CCNG1/GIGYF2/BRCC3/RIOK2/TIPRL/RAD51C/CDC23/NSMCE2/INO80/IK/INTS7/TMEM14B/BUB3",129
"GO:0042254","ribosome biogenesis","95/3211","317/18805",0.299684542586751,1.75508185093237,6.15240909798953,8.13214751691007e-09,1.40779090871309e-06,1.32242170297542e-06,"REXO1L1P/RPS27/RPL7/RPS28/RPS7/NOL9/RPS3A/MDN1/RPSA/ZNF658/SRFBP1/NPM1/UTP20/RPL26/RPS23/HEATR1/DDX21/RPL7L1/GTPBP10/RPS27A/ESF1/KRR1/DDX52/PRKDC/UTP15/WDR36/RRP15/WDR43/RPL24/MAK16/CHD7/PIH1D2/UTP23/RPL38/NSA2/UTP25/ZCCHC4/BOP1/NMD3/WDR3/GNL3L/FDXACB1/DDX10/DIS3/TENT4B/WDR75/WDR12/DHX29/XRN2/PIN4/EXOSC8/ZNHIT6/NVL/WDR74/RPL26L1/UTP14A/NOL11/EIF1AX/MTREX/METTL15/USP16/RPL7A/PAK1IP1/FASTKD2/XPO1/SDE2/CUL4B/GTPBP4/LTV1/C1D/RPS27L/EFL1/RPL11/NOL8/RPF1/RIOK2/NOP10/RPLP0/XRCC5/UTP6/MPHOSPH6/SDAD1/HEATR3/DDX18/URB2/NUDT16/BMS1/RSL24D1/EXOSC9/RRN3/NUP88/DDX47/TMA16/PA2G4/UTP14C",95
"GO:0140588","chromatin looping","59/3211","168/18805",0.351190476190476,2.05672279811956,6.24301278769156,1.17979178479962e-08,1.9856551178058e-06,1.86524391240104e-06,"MCM9/HFM1/HELB/BRIP1/FANCM/CHD9/ASCC3/CHD1/RAD54L2/SMCHD1/ATRX/DNA2/ERCC6/DDX21/SMC5/EID3/BLM/WRN/SLF2/RECQL/ERCC6L/DDX52/DDX60L/POLQ/MCM8/CHD7/SLF1/ATAD2/CHD6/AQR/RAD50/SMC6/SMARCAD1/G3BP1/DDX10/CHD2/YTHDC2/DHX33/DHX29/DDX6/FIGNL1/MTREX/DDX59/CLPB/RNF213/DDX20/MCM4/DDX50/DHX15/DHX9/CHD8/DHX57/SUPV3L1/DDX18/NSMCE2/INO80/JPX/DDX55/DDX47",59
"GO:2001251","negative regulation of chromosome organization","40/3211","98/18805",0.408163265306122,2.39038000749973,6.26197007966148,2.36075551967312e-08,3.86589667397282e-06,3.63146659882576e-06,"KNL1/ATM/CENPF/KNTC1/SPC25/ATRX/APC/TTK/SMARCA5/TPR/HNRNPA1/XRN1/SKA1/TEX14/ERCC4/BUB1B/SPC24/ERCC1/SKA3/BUB1/SPDL1/FBXO5/DCP2/GEN1/NBN/RAD50/ZWILCH/GNL3L/MAD2L1/HASPIN/TENT4B/WAPL/ZW10/BIRC5/POT1/BAZ1B/HNRNPC/SLX4/IK/BUB3",40
"GO:1905818","regulation of chromosome separation","34/3211","77/18805",0.441558441558442,2.58595655356789,6.32786867119285,2.53530782214381e-08,4.0424816037814e-06,3.79734332252952e-06,"KNL1/ATM/CENPF/KNTC1/CSNK2A2/SPC25/APC/TTK/TPR/DLGAP5/SKA1/TEX14/BUB1B/SPC24/CSNK2A1/SKA3/BUB1/SPDL1/FBXO5/GEN1/NCAPG/ZWILCH/MAD2L1/HASPIN/SMC2/ZW10/BIRC5/NCAPD3/NCAPH/SMC4/CDC23/NSMCE2/IK/BUB3",34
"GO:0006913","nucleocytoplasmic transport","98/3211","340/18805",0.288235294117647,1.68803011706084,5.80950006096394,4.13469537485618e-08,6.2630298190634e-06,5.88323628732826e-06,"C12orf50/RGPD8/NPAP1/RGPD5/UHMK1/PTPN14/NEAT1/KCNQ3/NEDD4/MDN1/BARD1/PTGS2/NDC1/AHCTF1/RAB23/ATF2/STRADB/KPNA5/RGPD6/RSRC1/NPM1/WASHC4/NF1/DESI1/NUP43/NUP155/XPO4/IL1B/CDK1/EIF4E/XPOT/RANBP2/RGPD1/EFCAB7/NUP58/PRKD1/TNPO1/TPR/HNRNPA1/MDM2/SMG1/PPP1R12A/UBR5/CTDSPL2/ZC3H11A/BACH2/NEMF/STK3/FAM76B/PHAX/IPO7/THOC2/PTPN11/MAGOHB/SPG11/NFATC3/STK4/PPP3CA/NUP98/RANBP1/ENY2/ECT2/NMD3/IPO11/SETD2/HSPA9/CSE1L/APPL1/NUP153/FMR1/KPNA4/MDFIC/XPO1/MALT1/CBLB/LTV1/NUP205/WNK1/UFM1/UPF2/IPO5/DHX9/MED1/NCBP3/FBXO22/RIOK2/SUMO1/HSP90AA1/SDAD1/HEATR3/NUP133/THOC1/SARNP/NUP88/PPM1A/RGPD4/NUP35/NUP50",98
"GO:0051169","nuclear transport","98/3211","340/18805",0.288235294117647,1.68803011706084,5.80950006096394,4.13469537485618e-08,6.2630298190634e-06,5.88323628732826e-06,"C12orf50/RGPD8/NPAP1/RGPD5/UHMK1/PTPN14/NEAT1/KCNQ3/NEDD4/MDN1/BARD1/PTGS2/NDC1/AHCTF1/RAB23/ATF2/STRADB/KPNA5/RGPD6/RSRC1/NPM1/WASHC4/NF1/DESI1/NUP43/NUP155/XPO4/IL1B/CDK1/EIF4E/XPOT/RANBP2/RGPD1/EFCAB7/NUP58/PRKD1/TNPO1/TPR/HNRNPA1/MDM2/SMG1/PPP1R12A/UBR5/CTDSPL2/ZC3H11A/BACH2/NEMF/STK3/FAM76B/PHAX/IPO7/THOC2/PTPN11/MAGOHB/SPG11/NFATC3/STK4/PPP3CA/NUP98/RANBP1/ENY2/ECT2/NMD3/IPO11/SETD2/HSPA9/CSE1L/APPL1/NUP153/FMR1/KPNA4/MDFIC/XPO1/MALT1/CBLB/LTV1/NUP205/WNK1/UFM1/UPF2/IPO5/DHX9/MED1/NCBP3/FBXO22/RIOK2/SUMO1/HSP90AA1/SDAD1/HEATR3/NUP133/THOC1/SARNP/NUP88/PPM1A/RGPD4/NUP35/NUP50",98
"GO:0051053","negative regulation of DNA metabolic process","50/3211","138/18805",0.36231884057971,2.12189529651244,6.00234723688264,4.79975438499506e-08,7.09310044358172e-06,6.66297097809198e-06,"H1-1/H1-5/H1-4/H1-3/H1-6/HELB/H1-2/KCNK2/RIF1/FANCB/HMGA2/ATM/RNF169/ZRANB3/ATR/SMCHD1/ERCC6/SHLD2/MRE11/HNRNPA1/BLM/AUNIP/XRN1/TP53BP1/PARPBP/ERCC4/CHEK1/POLQ/ERCC1/CSNK2A1/TIPIN/FBXO5/DCP2/KLHL15/NBN/RAD50/GNL3L/DFFA/TENT4B/WAPL/CGAS/PDS5A/POT1/GTPBP4/RAD17/XRCC5/LIG3/HNRNPC/SLX4/MSH3",50
"GO:0010948","negative regulation of cell cycle process","92/3211","315/18805",0.292063492063492,1.71044969425536,5.77014414005034,5.41302410436063e-08,7.80893167817167e-06,7.33539381761351e-06,"TAOK1/PROX1/BRIP1/BRCA2/RPA4/CLOCK/KNL1/CLSPN/ATM/BARD1/CENPF/KNTC1/ATF2/SPC25/ATR/NPM1/ATRX/DNA2/ERCC6/MTBP/RBL1/APC/APBB2/CDK1/MRE11/TTK/BRCA1/SMARCA5/TPR/E2F7/TMEM67/BLM/NABP1/TP53BP1/SKA1/TEX14/PRKDC/BUB1B/SPC24/ETAA1/CHEK1/NEK11/TRIM37/BRD7/SKA3/BUB1/TIPIN/SPDL1/FBXO5/PTPN11/GEN1/NBN/UFL1/NEK2/RAD50/CDC5L/TOPBP1/EIF2AK4/DTL/ZWILCH/MAD2L1/HASPIN/FANCD2/WAPL/EME1/CDC14B/NAE1/RBBP8/ZW10/BIRC5/DLG1/MDM1/PKD2/RFWD3/RINT1/INIP/CDC73/PTEN/SDE2/RAD17/BAZ1B/RPS27L/SIRT1/CRY1/USP47/CCNG1/GIGYF2/BRCC3/TIPRL/IK/INTS7/BUB3",92
"GO:0051304","chromosome separation","35/3211","84/18805",0.416666666666667,2.44017959098931,6.00286093855072,9.46568387066851e-08,1.33378089703211e-05,1.2528996986219e-05,"KNL1/ATM/CENPF/KNTC1/CSNK2A2/SPC25/APC/TTK/TPR/DLGAP5/SKA1/TEX14/BUB1B/SPC24/CSNK2A1/SKA3/BUB1/SPDL1/FBXO5/GEN1/NCAPG/SMARCAD1/ZWILCH/MAD2L1/HASPIN/SMC2/ZW10/BIRC5/NCAPD3/NCAPH/SMC4/CDC23/NSMCE2/IK/BUB3",35
"GO:0051983","regulation of chromosome segregation","49/3211","137/18805",0.357664233576642,2.09463591168133,5.83509039682875,1.0375086349903e-07,1.42869654986505e-05,1.34205961468721e-05,"KNL1/CENPE/ATM/CENPF/KNTC1/CSNK2A2/SPC25/ANAPC1/HECW2/APC/RAD18/CDK1/TTK/CDC27/SMC5/TPR/DLGAP5/SKA1/TEX14/BUB1B/SPC24/CSNK2A1/BRD7/SKA3/PBRM1/BUB1/SPDL1/FBXO5/GEN1/NCAPG/SMC6/ARID2/ZWILCH/MAD2L1/HASPIN/SMC2/MKI67/ANAPC4/ZW10/BIRC5/NCAPD3/NCAPH/SMC4/SIRT1/RIOK2/CDC23/NSMCE2/IK/BUB3",49
"GO:0008608","attachment of spindle microtubules to kinetochore","26/3211","54/18805",0.481481481481481,2.81976308292098,6.07667518119389,1.31285020759969e-07,1.76767986841034e-05,1.66048680058281e-05,"KNL1/CENPE/KNTC1/SPC25/SGO1/APC/CDK1/CENPC/KNSTRN/SKA1/TEX14/SPC24/SKA3/NEK2/EML4/NSL1/ECT2/ZWILCH/ZW10/BIRC5/SKA2/SIRT1/CDC42/ABRAXAS2/RACGAP1/BUB3",26
"GO:0040029","epigenetic regulation of gene expression","89/3211","308/18805",0.288961038961039,1.6922803916731,5.55870017601256,1.50715002919394e-07,1.98517870149698e-05,1.86479638623607e-05,"H2AC12/H3C11/H3C7/H3C2/H3C3/H2AC16/H2AC21/H3C12/H2AC7/H3C1/H2AC4/H2AC17/H2AC11/H3C10/H2AC15/H2AC20/H3C8/H2AC8/H3C4/H3C6/BTBD18/TET1/ZDBF2/HDAC9/ZFP57/HELLS/ZNF91/STPG4/RIF1/H2AC6/HMGA2/ZNF93/ATF2/SMCHD1/ATRX/RBM15/L3MBTL3/RNF168/BRCA1/SMARCA5/TPR/EPC1/ATAD2B/TASOR2/ATF7IP/UBR5/PIWIL4/TET2/SMARCA1/TDG/TUT4/RESF1/HMGB1/UBR2/CHEK1/RLF/TRIM37/BRD7/ARID4A/UHRF1/PIK3CA/KMT2A/ATAD2/TASP1/KDM5A/PPM1D/ARID4B/CBX5/SMARCAD1/TUT7/UHRF2/BAZ1A/CREBZF/TASOR/MTF2/SUV39H2/RLIM/TRIP12/SPTY2D1/ZNFX1/RBBP5/ZNF445/ZMPSTE24/RNF2/PCGF5/SIRT1/SUZ12/CDYL/GLMN",89
"GO:1901988","negative regulation of cell cycle phase transition","81/3211","273/18805",0.296703296703297,1.73762239006711,5.5708411873384,1.60180943822312e-07,2.06497093323274e-05,1.93974997367803e-05,"TAOK1/PROX1/BRIP1/BRCA2/RPA4/CLOCK/KNL1/CLSPN/ATM/BARD1/CENPF/KNTC1/ATF2/SPC25/ATR/DNA2/ERCC6/RBL1/APC/APBB2/CDK1/MRE11/TTK/BRCA1/TPR/E2F7/BLM/NABP1/TP53BP1/SKA1/TEX14/PRKDC/BUB1B/SPC24/ETAA1/CHEK1/NEK11/BRD7/SKA3/BUB1/TIPIN/SPDL1/FBXO5/PTPN11/GEN1/NBN/UFL1/RAD50/CDC5L/TOPBP1/EIF2AK4/DTL/ZWILCH/MAD2L1/HASPIN/FANCD2/EME1/CDC14B/NAE1/RBBP8/ZW10/BIRC5/DLG1/PKD2/RFWD3/RINT1/INIP/CDC73/PTEN/SDE2/RAD17/RPS27L/CRY1/USP47/CCNG1/GIGYF2/BRCC3/TIPRL/IK/INTS7/BUB3",81
"GO:1905515","non-motile cilium assembly","29/3211","65/18805",0.446153846153846,2.6128692235824,5.91068138046676,2.02173231691828e-07,2.55201585587663e-05,2.39726022753884e-05,"DYNC2H1/RP1/CEP126/CEP290/TBC1D32/RPGRIP1L/INTU/MAK/CEP350/TOGARAM1/IFT80/NPHP3/CC2D2A/CEP135/PIBF1/EXOC5/IFT88/BBS10/BBS7/BBS2/IFT74/ARL13B/GORAB/C2CD3/BBS4/TMEM107/CEP250/TTC8/PCM1",29
"GO:0051225","spindle assembly","48/3211","136/18805",0.352941176470588,2.06697565354388,5.66669639651723,2.21442294735749e-07,2.73820176286511e-05,2.57215571994886e-05,"ASPM/MAP9/CEP192/TUBB1/CEP97/SPICE1/SASS6/HSPA1B/TPR/KIF23/HAUS6/CHMP2B/SMC3/CCSAP/PIBF1/STIL/SKA1/CLASP2/NCOR1/KIF15/AURKA/TPX2/SKA3/KIF2A/UHRF1/FBXO5/STAG1/NEK2/STAG2/SENP6/HAUS3/PPP2R1B/BIRC5/KIF11/NEK7/WASHC5/TUBGCP5/SKA2/KIF4A/PTEN/BCAS2/ABRAXAS2/RACGAP1/PRC1/DYNC1H1/INO80/BCCIP/GTF2B",48
"GO:0007051","spindle organization","65/3211","206/18805",0.315533980582524,1.84790299123462,5.5526652144286,2.31701925379164e-07,2.80776393174471e-05,2.63749960110555e-05,"CEP126/CENPE/ASPM/MAP9/CEP192/SPC25/ATRX/TUBB1/TRIM36/CEP97/SPICE1/TTK/SASS6/HSPA1B/TPR/KIF23/HAUS6/EFHC1/AUNIP/CHMP2B/INTS13/SMC3/CCSAP/PIBF1/STIL/KIZ/DLGAP5/KNSTRN/SKA1/CLASP2/NCOR1/KIF15/AURKA/CEP120/TPX2/SKA3/KIF2A/UHRF1/FBXO5/STAG1/NEK2/CKAP5/STAG2/SENP6/BORA/HAUS3/PPP2R1B/BIRC5/KIF11/NEK7/WASHC5/TUBGCP5/DLG1/SKA2/KIF4A/PTEN/CLTC/BCAS2/ABRAXAS2/RACGAP1/PRC1/DYNC1H1/INO80/BCCIP/GTF2B",65
"GO:0045653","negative regulation of megakaryocyte differentiation","14/3211","20/18805",0.7,4.09950171286204,6.29314571732993,2.40836361714408e-07,2.86123042279921e-05,2.68772385508731e-05,"H4C12/H4C6/H4C13/H4C3/H4C4/H4C2/H4C5/H4C1/H4C9/H4C14/H4C8/H4C11/PF4/GABPA",14
"GO:0000077","DNA damage checkpoint signaling","42/3211","114/18805",0.368421052631579,2.1576324804537,5.62565855668049,3.26535108185486e-07,3.80476196249204e-05,3.57403912947151e-05,"TAOK1/BRIP1/BRCA2/RPA4/CLOCK/CLSPN/ATM/BARD1/ATF2/ATR/ERCC6/CDK1/MRE11/BRCA1/BLM/TP53BP1/PRKDC/ETAA1/CHEK1/NEK11/TIPIN/PTPN11/NBN/UFL1/CDC5L/TOPBP1/EIF2AK4/DTL/FANCD2/EME1/CDC14B/RFWD3/RINT1/SDE2/RAD17/RPS27L/CRY1/CCNG1/GIGYF2/BRCC3/TIPRL/INTS7",42
"GO:0071539","protein localization to centrosome","20/3211","37/18805",0.540540540540541,3.16563838831045,5.98334871866154,3.38425203030667e-07,3.86890246257135e-05,3.63429011477025e-05,"TRIM69/CEP192/CEP350/APC/CEP83/CCDC14/PIBF1/STIL/STK3/AURKA/HOOK3/CEP78/KIAA0753/GOLGB1/C2CD3/UBXN2B/BBS4/CEP250/MCPH1/PCM1",20
"GO:0042770","signal transduction in response to DNA damage","56/3211","171/18805",0.327485380116959,1.91789553818107,5.47147951410852,4.03762020020903e-07,4.53035940612343e-05,4.25563594981096e-05,"TAOK1/BRIP1/BRCA2/RPA4/CLOCK/CLSPN/ATAD5/ATM/BARD1/ATF2/ATR/ATRX/ERCC6/CDK1/MDM4/MRE11/PMAIP1/BRCA1/MDM2/BLM/TP53BP1/PRKDC/ETAA1/CHEK1/NEK11/DYRK3/TIPIN/PTPN11/NBN/UFL1/CDC5L/TOPBP1/EIF2AK4/PPM1D/DTL/FANCD2/EEF1E1/FOXO3/EME1/CDC14B/SPRED1/MARCHF7/ZMPSTE24/RFWD3/RINT1/SDE2/RAD17/RPS27L/SIRT1/CRY1/CCNG1/GIGYF2/BRCC3/TIPRL/USP10/INTS7",56
"GO:0035825","homologous recombination","29/3211","67/18805",0.432835820895522,2.53487312735606,5.71103439388231,4.46009186943604e-07,4.89969727641434e-05,4.60257697093881e-05,"TERB1/HFM1/BRIP1/ANKRD31/ATM/FANCM/RAD54B/BARD1/SHOC1/RAD51B/MLH3/MRE11/BRCA1/RAD51AP1/TOP2A/ERCC4/UBR2/HSF2BP/UHRF1/NBN/RAD50/TOPBP1/FANCD2/EME1/RBBP8/TOP2B/RAD51C/NUCKS1/SLX4",29
"GO:0031570","DNA integrity checkpoint signaling","44/3211","123/18805",0.357723577235772,2.09498345372741,5.5285970484424,4.5285203412973e-07,4.89969727641434e-05,4.60257697093881e-05,"TAOK1/BRIP1/BRCA2/RPA4/CLOCK/CLSPN/ATM/BARD1/ATF2/ATR/DNA2/ERCC6/CDK1/MRE11/BRCA1/BLM/TP53BP1/PRKDC/ETAA1/CHEK1/NEK11/TIPIN/PTPN11/NBN/UFL1/CDC5L/TOPBP1/EIF2AK4/DTL/FANCD2/EME1/CDC14B/NAE1/RFWD3/RINT1/SDE2/RAD17/RPS27L/CRY1/CCNG1/GIGYF2/BRCC3/TIPRL/INTS7",44
